ZIP,Population,NonHispanic,Hispanic,%Hispanic,Mexican,%,PuertoRican,%,Cuban,%,Dominican,%,Costa Rican,%,Guatemalan,%,Honduran,%,Nicaraguan,%,Panamanian,%,Salvadoran,%, Argentinean,%,Bolivian,%,Chilean,%,Colombian,%,Ecuadorian,%,Paraguayan,%,Peruvian,%,Uruguayan,%,Venezuelan,%,OTHERS,%,Other Central American,%, Other South American,%,Other Hispanic,%,Spaniard,Spanish,Spanish American,All other Hispanic
34137,227,212,15,0.07,2,0.13,2,0.13,1,0.07,0,0.00,0,0.00,6,0.40,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,4,0.27,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0
34138,359,339,20,0.06,4,0.20,0,0.00,8,0.40,0,0.00,0,0.00,7,0.35,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.05,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0
34139,561,511,50,0.09,14,0.28,0,0.00,12,0.24,0,0.00,0,0.00,18,0.36,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,0.04,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,4,0.08,0,0.00,0,0.00,4,0.08,0,0,0,4
34140,273,269,4,0.02,4,1.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0
34141,232,219,13,0.06,8,0.62,0,0.00,1,0.08,0,0.00,2,0.15,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,0.15,0,0.00,0,0.00,2,0.15,0,0,0,2
34142,27304,8289,19015,0.70,16104,0.85,435,0.02,193,0.01,51,0.00,9,0.00,1457,0.08,60,0.00,26,0.00,8,0.00,54,0.00,19,0.00,1,0.00,1,0.00,40,0.00,11,0.00,4,0.00,14,0.00,0,0.00,2,0.00,526,0.03,0,0.00,0,0.00,526,0.03,35,18,0,473
34145,16407,15245,1162,0.07,445,0.38,70,0.06,234,0.20,13,0.01,13,0.01,87,0.07,8,0.01,4,0.00,5,0.00,39,0.03,15,0.01,1,0.00,7,0.01,61,0.05,10,0.01,1,0.00,15,0.01,12,0.01,26,0.02,96,0.08,3,0.00,0,0.00,93,0.08,27,3,1,62
34201,3682,3528,154,0.04,23,0.15,25,0.16,23,0.15,1,0.01,4,0.03,2,0.01,2,0.01,1,0.01,1,0.01,0,0.00,0,0.00,0,0.00,2,0.01,41,0.27,1,0.01,0,0.00,5,0.03,0,0.00,1,0.01,22,0.14,0,0.00,0,0.00,22,0.14,8,1,0,13
34202,19816,18561,1255,0.06,207,0.16,265,0.21,140,0.11,18,0.01,18,0.01,31,0.02,9,0.01,17,0.01,6,0.00,9,0.01,18,0.01,5,0.00,18,0.01,193,0.15,54,0.04,3,0.00,63,0.05,2,0.00,67,0.05,112,0.09,0,0.00,4,0.00,108,0.09,40,15,0,53
34203,34862,27252,7610,0.22,4297,0.56,962,0.13,320,0.04,79,0.01,12,0.00,315,0.04,301,0.04,53,0.01,21,0.00,189,0.02,56,0.01,2,0.00,5,0.00,212,0.03,43,0.01,0,0.00,102,0.01,2,0.00,85,0.01,554,0.07,7,0.00,1,0.00,546,0.07,46,98,5,397
34205,29656,24183,5473,0.19,3194,0.58,647,0.12,289,0.05,53,0.01,10,0.00,210,0.04,255,0.05,56,0.01,12,0.00,120,0.02,26,0.00,7,0.00,22,0.00,135,0.02,44,0.01,1,0.00,51,0.01,7,0.00,30,0.01,304,0.06,0,0.00,1,0.00,303,0.06,23,26,1,253
34207,29728,24089,5639,0.19,2685,0.48,971,0.17,366,0.06,80,0.01,14,0.00,278,0.05,350,0.06,63,0.01,15,0.00,140,0.02,25,0.00,0,0.00,5,0.00,139,0.02,76,0.01,0,0.00,43,0.01,11,0.00,33,0.01,345,0.06,0,0.00,2,0.00,343,0.06,41,36,6,260
34208,33121,24145,8976,0.27,6284,0.70,822,0.09,259,0.03,69,0.01,3,0.00,229,0.03,443,0.05,26,0.00,18,0.00,104,0.01,18,0.00,3,0.00,6,0.00,92,0.01,29,0.00,0,0.00,52,0.01,1,0.00,14,0.00,504,0.06,11,0.00,0,0.00,493,0.05,37,48,1,407
34209,31816,30190,1626,0.05,411,0.25,387,0.24,238,0.15,29,0.02,10,0.01,38,0.02,36,0.02,24,0.01,8,0.00,22,0.01,34,0.02,4,0.00,7,0.00,104,0.06,29,0.02,5,0.00,29,0.02,14,0.01,40,0.02,157,0.10,9,0.01,0,0.00,148,0.09,53,23,0,72
34210,15916,14451,1465,0.09,337,0.23,397,0.27,102,0.07,43,0.03,6,0.00,29,0.02,58,0.04,21,0.01,3,0.00,27,0.02,35,0.02,1,0.00,6,0.00,158,0.11,36,0.02,0,0.00,51,0.03,13,0.01,40,0.03,102,0.07,0,0.00,2,0.00,100,0.07,22,7,0,71
34211,2775,2662,113,0.04,54,0.48,18,0.16,6,0.05,0,0.00,1,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,9,0.08,9,0.08,3,0.03,7,0.06,0,0.00,2,0.02,4,0.04,0,0.00,0,0.00,4,0.04,1,2,0,1
34212,15146,14218,928,0.06,208,0.22,218,0.23,120,0.13,26,0.03,8,0.01,11,0.01,22,0.02,21,0.02,2,0.00,10,0.01,12,0.01,11,0.01,5,0.01,88,0.09,32,0.03,0,0.00,33,0.04,1,0.00,27,0.03,73,0.08,0,0.00,3,0.00,70,0.08,19,7,0,44
34215,768,752,16,0.02,7,0.44,1,0.06,3,0.19,0,0.00,1,0.06,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.06,3,0.19,0,0.00,0,0.00,3,0.19,2,0,0,1
34216,1503,1457,46,0.03,1,0.02,4,0.09,14,0.30,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,3,0.07,0,0.00,0,0.00,0,0.00,0,0.00,5,0.11,19,0.41,0,0.00,0,0.00,19,0.41,13,6,0,0
34217,5007,4871,136,0.03,32,0.24,20,0.15,31,0.23,0,0.00,4,0.03,0,0.00,1,0.01,0,0.00,2,0.01,0,0.00,5,0.04,0,0.00,0,0.00,12,0.09,0,0.00,0,0.00,0,0.00,0,0.00,3,0.02,26,0.19,0,0.00,2,0.01,24,0.18,17,4,0,3
34219,17135,15568,1567,0.09,852,0.54,280,0.18,109,0.07,21,0.01,12,0.01,28,0.02,16,0.01,4,0.00,12,0.01,21,0.01,12,0.01,4,0.00,5,0.00,45,0.03,15,0.01,1,0.00,19,0.01,2,0.00,17,0.01,92,0.06,0,0.00,1,0.00,91,0.06,37,12,3,39
34221,39457,31528,7929,0.20,6157,0.78,588,0.07,152,0.02,52,0.01,7,0.00,145,0.02,63,0.01,25,0.00,6,0.00,122,0.02,28,0.00,0,0.00,4,0.00,75,0.01,20,0.00,5,0.00,26,0.00,1,0.00,30,0.00,423,0.05,10,0.00,0,0.00,413,0.05,38,40,10,325
34222,11952,10090,1862,0.16,1288,0.69,195,0.10,64,0.03,12,0.01,2,0.00,44,0.02,49,0.03,6,0.00,4,0.00,10,0.01,4,0.00,4,0.00,1,0.00,45,0.02,8,0.00,0,0.00,9,0.00,2,0.00,19,0.01,96,0.05,0,0.00,2,0.00,94,0.05,23,17,0,54
34223,16875,16442,433,0.03,188,0.43,88,0.20,44,0.10,3,0.01,2,0.00,4,0.01,3,0.01,3,0.01,0,0.00,3,0.01,5,0.01,0,0.00,3,0.01,14,0.03,14,0.03,0,0.00,8,0.02,0,0.00,4,0.01,47,0.11,0,0.00,0,0.00,47,0.11,15,16,1,15
34224,15394,14966,428,0.03,184,0.43,98,0.23,54,0.13,5,0.01,4,0.01,1,0.00,7,0.02,0,0.00,5,0.01,0,0.00,6,0.01,1,0.00,1,0.00,12,0.03,3,0.01,0,0.00,5,0.01,0,0.00,10,0.02,32,0.07,0,0.00,0,0.00,32,0.07,13,3,0,16
34228,6888,6815,73,0.01,13,0.18,6,0.08,30,0.41,1,0.01,0,0.00,2,0.03,0,0.00,0,0.00,0,0.00,0,0.00,7,0.10,0,0.00,1,0.01,3,0.04,0,0.00,0,0.00,2,0.03,1,0.01,0,0.00,7,0.10,0,0.00,0,0.00,7,0.10,3,2,0,2
34229,7192,6963,229,0.03,59,0.26,44,0.19,30,0.13,8,0.03,3,0.01,6,0.03,4,0.02,2,0.01,0,0.00,3,0.01,7,0.03,0,0.00,5,0.02,16,0.07,0,0.00,2,0.01,3,0.01,0,0.00,10,0.04,27,0.12,0,0.00,0,0.00,27,0.12,8,1,0,18
34231,30268,27984,2284,0.08,903,0.40,314,0.14,204,0.09,63,0.03,19,0.01,22,0.01,40,0.02,35,0.02,7,0.00,37,0.02,64,0.03,3,0.00,19,0.01,126,0.06,37,0.02,1,0.00,104,0.05,4,0.00,50,0.02,232,0.10,0,0.00,8,0.00,224,0.10,60,26,0,138
34232,30969,27459,3510,0.11,1321,0.38,462,0.13,576,0.16,87,0.02,10,0.00,43,0.01,68,0.02,40,0.01,27,0.01,16,0.00,58,0.02,12,0.00,38,0.01,243,0.07,30,0.01,6,0.00,189,0.05,2,0.00,62,0.02,220,0.06,0,0.00,1,0.00,219,0.06,51,27,2,139
34233,16653,15517,1136,0.07,328,0.29,202,0.18,138,0.12,19,0.02,11,0.01,13,0.01,14,0.01,19,0.02,0,0.00,5,0.00,29,0.03,4,0.00,6,0.01,112,0.10,12,0.01,5,0.00,79,0.07,1,0.00,53,0.05,86,0.08,0,0.00,2,0.00,84,0.07,16,20,2,46
34234,19788,17273,2515,0.13,1144,0.45,408,0.16,335,0.13,62,0.02,8,0.00,35,0.01,43,0.02,17,0.01,20,0.01,28,0.01,52,0.02,0,0.00,12,0.00,85,0.03,9,0.00,1,0.00,64,0.03,7,0.00,20,0.01,165,0.07,0,0.00,0,0.00,165,0.07,14,18,1,132
34235,13640,11774,1866,0.14,702,0.38,196,0.11,359,0.19,57,0.03,18,0.01,16,0.01,52,0.03,22,0.01,15,0.01,16,0.01,26,0.01,5,0.00,12,0.01,110,0.06,25,0.01,0,0.00,74,0.04,3,0.00,31,0.02,127,0.07,0,0.00,1,0.00,126,0.07,29,10,1,86
34236,12394,10959,1435,0.12,964,0.67,123,0.09,86,0.06,16,0.01,0,0.00,59,0.04,12,0.01,4,0.00,2,0.00,3,0.00,12,0.01,1,0.00,6,0.00,39,0.03,11,0.01,0,0.00,14,0.01,2,0.00,6,0.00,75,0.05,0,0.00,0,0.00,75,0.05,24,12,0,39
34237,16304,11538,4766,0.29,2612,0.55,422,0.09,639,0.13,81,0.02,16,0.00,90,0.02,82,0.02,56,0.01,18,0.00,18,0.00,68,0.01,8,0.00,10,0.00,182,0.04,21,0.00,4,0.00,165,0.03,3,0.00,57,0.01,214,0.04,10,0.00,5,0.00,199,0.04,30,21,0,148
34238,17500,16694,806,0.05,118,0.15,129,0.16,78,0.10,34,0.04,6,0.01,8,0.01,10,0.01,7,0.01,7,0.01,6,0.01,33,0.04,4,0.01,8,0.01,154,0.19,16,0.02,0,0.00,56,0.07,1,0.00,31,0.04,100,0.12,1,0.00,0,0.00,99,0.12,41,18,0,40
34239,15038,13426,1612,0.11,617,0.38,223,0.14,240,0.15,50,0.03,5,0.00,36,0.02,21,0.01,20,0.01,9,0.01,6,0.00,45,0.03,1,0.00,9,0.01,84,0.05,15,0.01,1,0.00,62,0.04,5,0.00,23,0.01,140,0.09,2,0.00,1,0.00,137,0.09,48,35,3,51
34240,11501,10945,556,0.05,148,0.27,135,0.24,106,0.19,10,0.02,10,0.02,6,0.01,10,0.02,7,0.01,6,0.01,0,0.00,13,0.02,2,0.00,5,0.01,18,0.03,10,0.02,0,0.00,19,0.03,0,0.00,14,0.03,37,0.07,0,0.00,0,0.00,37,0.07,20,6,0,11
34241,13590,12813,777,0.06,203,0.26,184,0.24,109,0.14,0,0.00,5,0.01,7,0.01,9,0.01,5,0.01,7,0.01,22,0.03,23,0.03,5,0.01,12,0.02,51,0.07,11,0.01,5,0.01,39,0.05,0,0.00,17,0.02,63,0.08,0,0.00,1,0.00,62,0.08,25,17,6,14
34242,8865,8626,239,0.03,51,0.21,50,0.21,35,0.15,4,0.02,0,0.00,3,0.01,4,0.02,0,0.00,1,0.00,4,0.02,10,0.04,1,0.00,7,0.03,13,0.05,6,0.03,2,0.01,5,0.02,1,0.00,1,0.00,41,0.17,0,0.00,0,0.00,41,0.17,15,10,2,14
34243,26115,23800,2315,0.09,581,0.25,455,0.20,351,0.15,74,0.03,11,0.00,23,0.01,56,0.02,17,0.01,23,0.01,13,0.01,50,0.02,1,0.00,14,0.01,203,0.09,31,0.01,2,0.00,110,0.05,12,0.01,86,0.04,202,0.09,0,0.00,4,0.00,198,0.09,54,23,1,120
34251,6351,5249,1102,0.17,935,0.85,52,0.05,39,0.04,2,0.00,2,0.00,1,0.00,9,0.01,0,0.00,0,0.00,2,0.00,1,0.00,0,0.00,0,0.00,19,0.02,1,0.00,0,0.00,8,0.01,0,0.00,0,0.00,31,0.03,0,0.00,6,0.01,25,0.02,7,3,0,15
34266,31055,20877,10178,0.33,8853,0.87,289,0.03,277,0.03,39,0.00,7,0.00,124,0.01,50,0.00,25,0.00,2,0.00,51,0.01,2,0.00,0,0.00,0,0.00,25,0.00,3,0.00,0,0.00,6,0.00,0,0.00,1,0.00,424,0.04,0,0.00,0,0.00,424,0.04,19,32,0,373
34268,220,127,93,0.42,92,0.99,1,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0
34269,3615,3461,154,0.04,78,0.51,25,0.16,28,0.18,0,0.00,0,0.00,2,0.01,4,0.03,1,0.01,1,0.01,1,0.01,0,0.00,0,0.00,0,0.00,6,0.04,0,0.00,0,0.00,2,0.01,0,0.00,1,0.01,5,0.03,0,0.00,0,0.00,5,0.03,5,0,0,0
34275,16245,15823,422,0.03,173,0.41,81,0.19,40,0.09,2,0.00,5,0.01,13,0.03,4,0.01,2,0.00,2,0.00,8,0.02,4,0.01,4,0.01,7,0.02,20,0.05,1,0.00,1,0.00,7,0.02,1,0.00,5,0.01,42,0.10,0,0.00,0,0.00,42,0.10,18,2,1,21
34285,17599,17139,460,0.03,193,0.42,62,0.13,51,0.11,3,0.01,7,0.02,14,0.03,6,0.01,0,0.00,10,0.02,15,0.03,7,0.02,1,0.00,10,0.02,29,0.06,2,0.00,0,0.00,11,0.02,0,0.00,4,0.01,35,0.08,0,0.00,0,0.00,35,0.08,20,3,0,12
34286,17970,16199,1771,0.10,306,0.17,582,0.33,240,0.14,100,0.06,20,0.01,29,0.02,38,0.02,22,0.01,10,0.01,15,0.01,12,0.01,3,0.00,7,0.00,113,0.06,40,0.02,0,0.00,78,0.04,9,0.01,32,0.02,115,0.06,7,0.00,2,0.00,106,0.06,18,16,0,72
34287,23859,22474,1385,0.06,396,0.29,396,0.29,120,0.09,50,0.04,4,0.00,22,0.02,32,0.02,17,0.01,21,0.02,17,0.01,20,0.01,3,0.00,11,0.01,67,0.05,14,0.01,2,0.00,36,0.03,6,0.00,11,0.01,140,0.10,1,0.00,1,0.00,138,0.10,29,15,1,93
34288,10856,9752,1104,0.10,164,0.15,387,0.35,238,0.22,48,0.04,4,0.00,14,0.01,18,0.02,14,0.01,5,0.00,13,0.01,1,0.00,3,0.00,10,0.01,55,0.05,16,0.01,1,0.00,39,0.04,15,0.01,7,0.01,52,0.05,0,0.00,1,0.00,51,0.05,17,5,0,29
34289,2199,1918,281,0.13,43,0.15,109,0.39,28,0.10,13,0.05,2,0.01,7,0.02,7,0.02,3,0.01,0,0.00,0,0.00,3,0.01,0,0.00,0,0.00,23,0.08,2,0.01,0,0.00,8,0.03,0,0.00,5,0.02,28,0.10,0,0.00,0,0.00,28,0.10,12,4,0,12
34291,7125,6512,613,0.09,124,0.20,192,0.31,91,0.15,21,0.03,1,0.00,4,0.01,11,0.02,2,0.00,9,0.01,3,0.00,3,0.00,0,0.00,4,0.01,35,0.06,15,0.02,0,0.00,24,0.04,3,0.00,15,0.02,56,0.09,0,0.00,2,0.00,54,0.09,11,12,0,31
34292,13516,13172,344,0.03,95,0.28,95,0.28,27,0.08,5,0.01,1,0.00,8,0.02,3,0.01,3,0.01,0,0.00,9,0.03,4,0.01,3,0.01,11,0.03,11,0.03,8,0.02,1,0.00,11,0.03,5,0.01,14,0.04,30,0.09,0,0.00,0,0.00,30,0.09,17,1,0,12
34293,33001,31890,1111,0.03,345,0.31,237,0.21,116,0.10,17,0.02,20,0.02,21,0.02,13,0.01,7,0.01,1,0.00,64,0.06,48,0.04,1,0.00,8,0.01,70,0.06,11,0.01,1,0.00,28,0.03,4,0.00,17,0.02,82,0.07,0,0.00,2,0.00,80,0.07,30,18,0,32
34420,16287,14771,1516,0.09,306,0.20,672,0.44,124,0.08,36,0.02,7,0.00,33,0.02,25,0.02,12,0.01,14,0.01,17,0.01,2,0.00,0,0.00,1,0.00,69,0.05,32,0.02,0,0.00,19,0.01,1,0.00,14,0.01,132,0.09,0,0.00,1,0.00,131,0.09,15,28,1,87
34428,9109,8741,368,0.04,117,0.32,121,0.33,41,0.11,11,0.03,1,0.00,3,0.01,9,0.02,1,0.00,7,0.02,1,0.00,4,0.01,1,0.00,0,0.00,9,0.02,7,0.02,0,0.00,3,0.01,0,0.00,1,0.00,31,0.08,0,0.00,0,0.00,31,0.08,9,6,0,16
34429,8563,8310,253,0.03,80,0.32,94,0.37,15,0.06,3,0.01,3,0.01,6,0.02,12,0.05,0,0.00,6,0.02,0,0.00,1,0.00,1,0.00,0,0.00,6,0.02,0,0.00,0,0.00,0,0.00,0,0.00,2,0.01,24,0.09,0,0.00,0,0.00,24,0.09,11,6,0,7
34431,7815,7179,636,0.08,63,0.10,380,0.60,83,0.13,0,0.00,11,0.02,1,0.00,3,0.00,2,0.00,3,0.00,13,0.02,5,0.01,0,0.00,2,0.00,33,0.05,1,0.00,0,0.00,4,0.01,0,0.00,3,0.00,29,0.05,0,0.00,0,0.00,29,0.05,8,1,0,20
34432,12273,11266,1007,0.08,190,0.19,491,0.49,119,0.12,9,0.01,1,0.00,11,0.01,22,0.02,10,0.01,6,0.01,5,0.01,2,0.00,3,0.00,0,0.00,40,0.04,13,0.01,0,0.00,11,0.01,0,0.00,5,0.01,69,0.07,0,0.00,1,0.00,68,0.07,15,22,0,31
34433,6647,6296,351,0.05,67,0.19,144,0.41,60,0.17,14,0.04,7,0.02,2,0.01,0,0.00,3,0.01,3,0.01,4,0.01,4,0.01,0,0.00,0,0.00,2,0.01,3,0.01,0,0.00,2,0.01,0,0.00,5,0.01,31,0.09,0,0.00,1,0.00,30,0.09,12,4,0,14
34434,8191,7463,728,0.09,83,0.11,385,0.53,62,0.09,37,0.05,6,0.01,5,0.01,2,0.00,4,0.01,19,0.03,17,0.02,12,0.02,2,0.00,3,0.00,19,0.03,17,0.02,0,0.00,2,0.00,0,0.00,4,0.01,49,0.07,0,0.00,1,0.00,48,0.07,12,6,0,30
34436,7938,7686,252,0.03,88,0.35,79,0.31,37,0.15,2,0.01,0,0.00,1,0.00,0,0.00,4,0.02,2,0.01,3,0.01,1,0.00,0,0.00,0,0.00,2,0.01,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,32,0.13,0,0.00,0,0.00,32,0.13,11,8,0,13
34442,14568,13962,606,0.04,116,0.19,220,0.36,77,0.13,17,0.03,4,0.01,3,0.01,22,0.04,0,0.00,12,0.02,0,0.00,4,0.01,3,0.01,1,0.00,31,0.05,5,0.01,0,0.00,7,0.01,3,0.01,10,0.02,71,0.12,0,0.00,0,0.00,71,0.12,29,9,0,33
34445,44,42,2,0.05,0,0.00,2,1.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0
34446,16326,15706,620,0.04,86,0.14,264,0.43,90,0.15,22,0.04,3,0.00,5,0.01,10,0.02,5,0.01,9,0.01,3,0.00,8,0.01,2,0.00,2,0.00,18,0.03,7,0.01,0,0.00,7,0.01,3,0.00,2,0.00,74,0.12,0,0.00,1,0.00,73,0.12,26,11,0,36
34448,10797,10493,304,0.03,91,0.30,118,0.39,31,0.10,5,0.02,0,0.00,2,0.01,2,0.01,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,10,0.03,3,0.01,0,0.00,2,0.01,0,0.00,3,0.01,36,0.12,0,0.00,0,0.00,36,0.12,14,5,0,17
34449,2809,2713,96,0.03,47,0.49,19,0.20,4,0.04,0,0.00,3,0.03,2,0.02,2,0.02,0,0.00,0,0.00,3,0.03,1,0.01,0,0.00,0,0.00,5,0.05,0,0.00,0,0.00,1,0.01,0,0.00,0,0.00,9,0.09,0,0.00,0,0.00,9,0.09,4,1,0,4
34450,10293,9930,363,0.04,35,0.10,156,0.43,51,0.14,10,0.03,3,0.01,3,0.01,4,0.01,2,0.01,5,0.01,6,0.02,1,0.00,2,0.01,0,0.00,16,0.04,1,0.00,0,0.00,7,0.02,0,0.00,7,0.02,54,0.15,0,0.00,0,0.00,54,0.15,19,13,0,22
34452,11919,11210,709,0.06,118,0.17,376,0.53,77,0.11,22,0.03,4,0.01,1,0.00,10,0.01,5,0.01,1,0.00,9,0.01,1,0.00,1,0.00,3,0.00,18,0.03,1,0.00,0,0.00,8,0.01,2,0.00,10,0.01,42,0.06,0,0.00,0,0.00,42,0.06,15,4,2,21
34453,10112,9614,498,0.05,95,0.19,220,0.44,58,0.12,7,0.01,4,0.01,4,0.01,2,0.00,2,0.00,7,0.01,8,0.02,0,0.00,0,0.00,4,0.01,19,0.04,3,0.01,0,0.00,5,0.01,0,0.00,6,0.01,54,0.11,1,0.00,0,0.00,53,0.11,7,4,2,40
34461,10562,10081,481,0.05,67,0.14,152,0.32,55,0.11,5,0.01,4,0.01,4,0.01,6,0.01,0,0.00,6,0.01,0,0.00,3,0.01,0,0.00,3,0.01,8,0.02,8,0.02,0,0.00,8,0.02,0,0.00,6,0.01,146,0.30,0,0.00,0,0.00,146,0.30,9,5,0,132
34465,15870,14835,1035,0.07,172,0.17,441,0.43,122,0.12,25,0.02,13,0.01,7,0.01,43,0.04,16,0.02,24,0.02,5,0.00,9,0.01,1,0.00,2,0.00,43,0.04,7,0.01,1,0.00,4,0.00,0,0.00,26,0.03,74,0.07,0,0.00,0,0.00,74,0.07,13,17,0,44
34470,17838,16269,1569,0.09,192,0.12,728,0.46,200,0.13,67,0.04,9,0.01,29,0.02,29,0.02,16,0.01,20,0.01,22,0.01,9,0.01,3,0.00,5,0.00,102,0.07,27,0.02,0,0.00,15,0.01,6,0.00,11,0.01,79,0.05,0,0.00,5,0.00,74,0.05,28,10,1,35
34471,25152,22765,2387,0.10,344,0.14,999,0.42,272,0.11,79,0.03,12,0.01,25,0.01,21,0.01,24,0.01,29,0.01,24,0.01,9,0.00,2,0.00,6,0.00,178,0.07,75,0.03,1,0.00,49,0.02,0,0.00,54,0.02,184,0.08,0,0.00,1,0.00,183,0.08,30,19,0,134
34472,25968,21669,4299,0.17,341,0.08,2295,0.53,383,0.09,112,0.03,23,0.01,39,0.01,127,0.03,43,0.01,63,0.01,64,0.01,4,0.00,0,0.00,22,0.01,383,0.09,96,0.02,0,0.00,23,0.01,3,0.00,35,0.01,243,0.06,0,0.00,13,0.00,230,0.05,25,32,0,173
34473,17029,11231,5798,0.34,497,0.09,3331,0.57,431,0.07,353,0.06,18,0.00,58,0.01,137,0.02,46,0.01,44,0.01,70,0.01,22,0.00,1,0.00,19,0.00,216,0.04,120,0.02,1,0.00,67,0.01,18,0.00,41,0.01,308,0.05,6,0.00,9,0.00,293,0.05,19,30,2,242
34474,16062,13004,3058,0.19,939,0.31,1019,0.33,210,0.07,81,0.03,3,0.00,81,0.03,77,0.03,44,0.01,29,0.01,32,0.01,5,0.00,1,0.00,9,0.00,201,0.07,58,0.02,0,0.00,26,0.01,1,0.00,101,0.03,141,0.05,0,0.00,3,0.00,138,0.05,16,12,3,107
34475,12177,11201,976,0.08,208,0.21,458,0.47,91,0.09,36,0.04,1,0.00,19,0.02,19,0.02,15,0.02,6,0.01,3,0.00,6,0.01,1,0.00,3,0.00,43,0.04,9,0.01,0,0.00,18,0.02,0,0.00,4,0.00,36,0.04,0,0.00,0,0.00,36,0.04,4,2,0,30
34476,20862,18604,2258,0.11,341,0.15,965,0.43,271,0.12,57,0.03,14,0.01,9,0.00,24,0.01,23,0.01,35,0.02,42,0.02,18,0.01,1,0.00,5,0.00,201,0.09,43,0.02,4,0.00,28,0.01,1,0.00,50,0.02,126,0.06,0,0.00,11,0.00,115,0.05,27,16,0,72
34479,13032,12053,979,0.08,181,0.18,367,0.37,168,0.17,11,0.01,11,0.01,4,0.00,46,0.05,18,0.02,1,0.00,9,0.01,0,0.00,2,0.00,0,0.00,62,0.06,16,0.02,0,0.00,14,0.01,0,0.00,5,0.01,64,0.07,0,0.00,0,0.00,64,0.07,13,9,5,37
34480,19068,17250,1818,0.10,309,0.17,847,0.47,187,0.10,33,0.02,4,0.00,19,0.01,37,0.02,28,0.02,24,0.01,19,0.01,4,0.00,0,0.00,5,0.00,105,0.06,29,0.02,0,0.00,21,0.01,1,0.00,21,0.01,125,0.07,0,0.00,0,0.00,125,0.07,37,8,1,79
34481,17536,16418,1118,0.06,286,0.26,392,0.35,187,0.17,22,0.02,4,0.00,8,0.01,12,0.01,11,0.01,20,0.02,3,0.00,7,0.01,1,0.00,0,0.00,49,0.04,10,0.01,0,0.00,18,0.02,3,0.00,5,0.00,80,0.07,0,0.00,0,0.00,80,0.07,19,9,2,50
34482,22500,19626,2874,0.13,1567,0.55,572,0.20,167,0.06,17,0.01,7,0.00,39,0.01,31,0.01,33,0.01,16,0.01,18,0.01,9,0.00,1,0.00,1,0.00,84,0.03,19,0.01,0,0.00,16,0.01,6,0.00,23,0.01,248,0.09,0,0.00,0,0.00,248,0.09,28,7,0,213
34484,3069,2892,177,0.06,50,0.28,56,0.32,36,0.20,0,0.00,0,0.00,15,0.08,1,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.01,4,0.02,0,0.00,0,0.00,0,0.00,0,0.00,1,0.01,13,0.07,0,0.00,0,0.00,13,0.07,5,2,1,5
34488,10291,9889,402,0.04,85,0.21,137,0.34,63,0.16,16,0.04,3,0.01,10,0.02,6,0.01,4,0.01,2,0.01,0,0.00,2,0.01,0,0.00,1,0.00,16,0.04,4,0.01,1,0.00,2,0.01,0,0.00,3,0.01,47,0.12,0,0.00,0,0.00,47,0.12,15,8,0,24
34491,27454,25037,2417,0.09,752,0.31,967,0.40,200,0.08,30,0.01,9,0.00,58,0.02,24,0.01,34,0.01,7,0.00,23,0.01,12,0.01,0,0.00,2,0.00,94,0.04,32,0.01,0,0.00,22,0.01,5,0.00,16,0.01,130,0.05,5,0.00,7,0.00,118,0.05,31,14,0,73
