Mexican,%,PuertoRican,%,Cuban,%,Dominican,%,Costa Rican,%,Guatemalan,%,Honduran,%,Nicaraguan,%,Panamanian,%,Salvadoran,%, Argentinean,%,Bolivian,%,Chilean,%,Colombian,%,Ecuadorian,%,Paraguayan,%,Peruvian,%,Uruguayan,%,Venezuelan,%
Pimentel,0.000261,Saldana,0.000093,Tabares,0.000238,,,Pinto,0.00009,Quevedo,0.000294,Saenz,0.000173,Granja,0.00021,Garibaldo,0.00023,Vela,0.00019,Lagos,0.00022,Lovera,0.00032,Caroca,0.000285,Espana,0.000337,Nazareno,0.000327,,,Montalvan,0.00031,Becerra,0.000220264,Goitia,0.000278
Lucio,0.00026,Casillas,0.000092,Ordaz,0.000238,,,Pinar,0.00009,Saenz,0.000294,Hernandes,0.000172,Malespin,0.00021,Grimaldo,0.00023,Saavedra,0.00019,Menendez,0.00022,Portugal,0.00031,Moscoso,0.000285,Neira,0.000336,Imbaquingo,0.000327,,,Ahuanari,0.00031,Posse,0.000220264,Aquino,0.000278
Santoyo,0.00026,Dahdah,0.000092,Granado,0.000235,,,Valdelomar,0.00009,Sarat,0.000294,Gutierres,0.000169,Joya,0.00021,Sandoya,0.00023,Mundo,0.00019,Colque,0.00022,Huanaco,0.00031,Gacitua,0.000282,Cogollo,0.000336,Tigrero,0.000326,,,Huaraca,0.00031,Lescano,0.000218771,Tarazona,0.000274
Mosqueda,0.00026,Dones,0.000092,Pavon,0.000235,,,Anderson,0.00009,Gabriel,0.000293,Iraheta,0.000168,Salomon,0.00021,Gaona,0.00022,Ingles,0.00019,Salcedo,0.00022,Quispe Mamani,0.00031,Espejo,0.000282,Gamez,0.000333,Oviedo,0.000326,,,Romani,0.00031,Chaparro,0.000218484,Omana,0.000272
Marroquin,0.000259,Andersson,0.000091,Mulet,0.000234,,,Buzano,0.00009,Menchu,0.000293,Fugon,0.000166,Pinell,0.0002,Vallarino,0.00022,Noyola,0.00019,Pedrozo,0.00022,Cardona,0.00031,Caballero,0.000282,Teran,0.000333,Manzaba,0.000326,,,Loyola,0.00031,Arocena,0.000218198,Aleman,0.000271
Cauich,0.000259,Jimenez,0.000091,Legra,0.000233,,,Alegria,0.00009,Teni,0.000293,Manzano,0.000166,Ayerdis,0.0002,Velasco,0.00022,Roman,0.00019,Ferrer,0.00021,Aranda,0.00031,Saldana,0.000278,Morelo,0.000332,Taipe,0.000326,,,Barrantes,0.00031,Techeira,0.000218198,Bencomo,0.000271
Briseno,0.000258,Alvira,0.000091,Porro,0.000233,,,Robinson,0.00009,Suntecun,0.000292,Peres,0.000164,Inestroza,0.0002,Mayorga,0.00022,Alcantara,0.00019,Vila,0.00021,Churata,0.00031,Alcaino,0.000278,Chaverra,0.000332,Granja,0.000326,,,Monzon,0.00031,Amado,0.000217628,Mosqueda,0.000269
Burgos,0.000257,Brana,0.00009,Corcho,0.000232,,,Ching,0.00009,Natareno,0.000291,Barrios,0.000162,Conde,0.0002,Velarde,0.00022,Murga,0.00019,Serra,0.00021,Barbery,0.00031,Galindo,0.000278,Pedroza,0.000332,Albuja,0.000325,,,Alayo,0.00031,Cor,0.000217344,Arocha,0.000269
Palafox,0.000257,Roldan,0.00009,Benavides,0.000232,,,Ardon,0.00009,Sic,0.000291,Estevez,0.000162,Salguera,0.0002,Fong,0.00022,Antonio,0.00019,Chocobar,0.00021,Clemente,0.00031,Escudero,0.000277,Noriega,0.000331,Chiluisa,0.000325,,,Pino,0.00031,Rodriguez,0.000217014,Timaure,0.000269
Sifuentes,0.000257,Bigio,0.00009,Tornes,0.000232,,,Edwards,0.00009,Mauricio,0.000288,Linarez,0.000162,Nino,0.0002,Ariza,0.00022,Valdes,0.00019,Camacho,0.00021,Valle,0.00031,Moran,0.000276,Penaranda,0.00033,Cerda,0.000325,,,Cavero,0.00031,Lagos,0.00021645,Valladares,0.000267
Plascencia,0.000257,Casado,0.00009,Ceballos,0.000232,,,Gatgens,0.00009,Sarceno,0.000287,de Jesus,0.000162,Sarria,0.0002,Cansari,0.00022,Azucena,0.00019,Astudillo,0.00021,Galvez,0.00031,Milla,0.000274,Villadiego,0.00033,Villagomez,0.000324,,,Espejo,0.00031,Rosales,0.00021645,Valenzuela,0.000263
Ovando,0.000254,Lizardi,0.00009,Morera,0.000232,,,Jones,0.00009,Canahui,0.000285,Parada,0.000162,Garzon,0.0002,Acuna,0.00022,Catalan,0.00019,Gatti,0.00021,Canedo,0.0003,Salvo,0.000274,Redondo,0.000329,Vintimilla,0.000323,,,Mego,0.00031,Martino,0.000215843,Peroza,0.000262
Bahena,0.000253,Linares,0.000089,Carrion,0.000232,,,Somarribas,0.00009,Tziquin,0.000285,Roman,0.000162,Gradiz,0.0002,Fabrega,0.00022,Guirola,0.00019,Zarza,0.00021,Monasterio,0.0003,Obreque,0.000274,Botina,0.000329,Duarte,0.000322,,,Cristobal,0.0003,Menoni,0.000215564,Cuevas,0.000261
Canales,0.000253,Saez,0.000089,Vento,0.000231,,,Gamez,0.00009,Peinado,0.000284,Reina,0.00016,Gazo,0.0002,Orozco,0.00022,Aguiluz,0.00019,Altamiranda,0.00021,Alcoba,0.0003,Mayorga,0.000274,Montanez,0.000328,Santacruz,0.000322,,,Chauca,0.0003,Fabra,0.000214684,Angel,0.000261
Ku,0.000253,Solero,0.000089,Banos,0.000231,,,Galagarza,0.00009,Ixim,0.000284,Martines,0.000159,Condega,0.00019,Clarke,0.00022,Oviedo,0.00019,Linares,0.00021,Azurduy,0.0003,Conejeros,0.000273,Noguera,0.000326,Barre,0.000322,,,Carmen,0.0003,Izaguirre,0.000214408,Cisneros,0.00026
Conde,0.000252,Arbona,0.000088,Colina,0.000231,,,Cornejo,0.00009,Asicona,0.000283,Martel,0.000159,Puerto,0.00019,Andrades,0.00022,Sierra,0.00018,Leguiza,0.00021,Palma,0.0003,Torrejon,0.000272,Ovalle,0.000325,Ormaza,0.000321,,,Anton,0.0003,Custodio,0.000212947,Loreto,0.000258
Clemente,0.000252,Laguer,0.000088,Cisnero,0.00023,,,Hall,0.00009,Xicara,0.000281,Vides,0.000158,Gamboa,0.00019,Mata,0.00022,Monteagudo,0.00018,Araoz,0.00021,Zuniga,0.0003,Lemus,0.000272,Mojica,0.000325,Cervantes,0.00032,,,Pacco,0.0003,Coelho,0.000212675,Melean,0.000256
Camarena,0.000252,Clemente,0.000088,Arango,0.000229,,,Prieto,0.00009,Paniagua,0.000279,de Dios,0.000157,Rubio,0.00019,James,0.00022,Somoza,0.00018,Zeballos,0.00021,Villavicencio,0.00029,Araos,0.00027,Acero,0.000324,Rugel,0.00032,,,Alejo,0.0003,Oliva,0.000212089,Alviarez,0.000255
Elizondo,0.000251,de La Cruz,0.000088,Travieso,0.000227,,,Quiel,0.00009,Ambrosio,0.000279,Cooper,0.000155,Lozano,0.00019,Stanziola,0.00022,Lipe,0.00018,Cisterna,0.00021,Saldana,0.00029,Quevedo,0.000269,Montana,0.000323,Fonseca,0.000319,,,Cuya,0.0003,Sanabria,0.000211775,Goyo,0.000253
Lozada,0.000251,Bosques,0.000086,Costa,0.000227,,,Irias,0.00009,Col,0.000277,Menocal,0.000155,Benitez,0.00019,Santander,0.00022,Montenegro,0.00018,Estrada,0.00021,Clavijo,0.00029,Andrades,0.000269,Araque,0.000323,Matamoros,0.000318,,,Huancas,0.0003,Cejas,0.000211506,Buitrago,0.000253
Abarca,0.000249,Cajigas,0.000086,Llorente,0.000225,,,Francis,0.00009,Vasquez,0.000275,Monroy,0.000154,Dias,0.00019,de La Guardia,0.00022,Araniva,0.00018,Zelaya,0.00021,Challapa,0.00029,Saravia,0.000268,Rivero,0.000322,Barreiro,0.000318,,,Ulloa,0.0003,Valenzuela,0.000211506,Vidal,0.000252
Sepulveda,0.000249,S Aponte,0.000086,Oropesa,0.000225,,,Condega,0.00008,Valladares,0.000274,Godinez,0.000153,Conrado,0.00019,de Frias,0.00022,Monzon,0.00018,Fredes,0.00021,Meneces,0.00029,Espina,0.000268,Lizcano,0.00032,Moyano,0.000317,,,Barzola,0.0003,Rizzo,0.000210615,Mayora,0.000252
Perea,0.000248,Cubero,0.000086,Ventura,0.000223,,,Roque,0.00008,Colli,0.000274,Valentin,0.000151,Carrero,0.00019,Andrion,0.00021,Vicente,0.00018,Plaza,0.00021,Surco,0.00029,Verdejo,0.000267,Chavarro,0.000319,Gallo,0.000314,,,Nolasco,0.0003,Pedreira,0.000210305,Loaiza,0.000251
Bueno,0.000248,Mont,0.000085,Lozada,0.000223,,,Selles,0.00008,Juan,0.000274,Ca,0.000151,Averruz,0.00019,Guerrel,0.00021,Canizales,0.00017,Tula,0.00021,Mena,0.00029,Alcayaga,0.000267,Montalvo,0.000317,Preciado,0.000314,,,Anaya,0.0003,Ferron,0.000209732,Arcila,0.000251
Naranjo,0.000247,Rosenbaum,0.000085,Ruano,0.000222,,,Avellan,0.00008,Mas,0.000274,Alonso,0.00015,Arancibia,0.00019,Boyd,0.00021,Esperanza,0.00017,Rivadeneira,0.00021,Jerez,0.00028,Penailillo,0.000267,Enriquez,0.000315,Manzano,0.000314,,,Huayhua,0.0003,Figueira,0.000209468,Mena,0.000251
Pichardo,0.000247,Mendez,0.000085,Zuniga,0.000222,,,Valdez,0.00008,Cap,0.000273,Suate,0.000148,Florian,0.00019,Melo,0.00021,Novoa,0.00017,Parodi,0.00021,Negrete,0.00028,Valle,0.000265,Cuadrado,0.000315,Ruales,0.000314,,,Blanco,0.0003,Lazo,0.000208551,Lameda,0.00025
Felipe,0.000246,Rodz,0.000085,del Castillo,0.000222,,,Baez,0.00008,Sut,0.000272,Lira,0.000147,Barreda,0.00019,Berrocal,0.00021,Valles,0.00017,Chacon,0.00021,Llave,0.00028,Olivos,0.000263,Laverde,0.000315,Villalta,0.000314,,,Pillaca,0.0003,Batalla,0.000207987,Maza,0.00025
Armendariz,0.000246,Vale,0.000084,Solis,0.000221,,,Jacamo,0.00008,Quinteros,0.000272,Lino,0.000145,Putoy,0.00019,Valdes,0.00021,Acuna,0.00017,Esposito,0.00021,Santander,0.00028,Oviedo,0.000262,Arce,0.000313,Pallo,0.000314,,,Villena,0.0003,Salazar,0.000207987,Iguaran,0.00025
de Luna,0.000245,Bonet,0.000084,Urrutia,0.000221,,,Menocal,0.00008,Guachiac,0.000272,Trigueros,0.000144,Bautista,0.00018,de La Espada,0.00021,Galeano,0.00017,Osorio,0.0002,Espindola,0.00028,Monsalves,0.000262,Santacruz,0.000313,Ledesma,0.000313,,,Olaya,0.0003,Bonino,0.000207684,Caicedo,0.000248
Padron,0.000242,Planadeball,0.000084,Collado,0.00022,,,Paz,0.00008,Pelaez,0.000271,Boquin,0.000144,Dinarte,0.00018,Escala,0.00021,Siliezar,0.00017,Hoyos,0.0002,Cachi,0.00028,Guevara,0.000261,Villareal,0.000313,Escalante,0.000311,,,Oscco,0.0003,Conti,0.000206526,Galvis,0.000246
Lima,0.000242,Arraiza,0.000083,Carralero,0.000219,,,Vizcaino,0.00008,Acte,0.000271,Calero,0.000144,Villegas,0.00018,Bazan,0.00021,Espana,0.00017,Aguiar,0.0002,Barrera,0.00028,Ubilla,0.000259,Trivino,0.000312,Tanguila,0.00031,,,Uribe,0.0003,Birriel,0.000205931,Dorante,0.000244
Madrid,0.000241,Ibarra,0.000083,Azcuy,0.000219,,,Fletes,0.00008,Canel,0.000271,Videa,0.000143,Darce,0.00018,Urieta,0.00021,Granillo,0.00017,Cerda,0.0002,Lobo,0.00028,Martin,0.000259,Maya,0.000312,Arcentales,0.00031,,,Bueno,0.0003,Taborda,0.000205634,Santaella,0.000243
Balam,0.00024,Astacio,0.000083,Veitia,0.000219,,,Bran,0.00008,Culajay,0.00027,Aguiriano,0.000143,Godoy,0.00018,Ho,0.00021,Benavidez,0.00017,Pascual,0.0002,Benavides,0.00028,del Rio,0.000258,Madera,0.000312,Pesantes,0.000309,,,Valera,0.0003,Lucero,0.000205381,Luque,0.000243
Fragoso,0.000238,Fonseca,0.000083,Recio,0.000218,,,Pastrana,0.00008,Son,0.00027,Matheu,0.000143,Valles,0.00018,Cueto,0.00021,Miguel,0.00016,Concha,0.0002,Melendres,0.00028,Pinochet,0.000257,Doria,0.000312,Balcazar,0.000308,,,Quintanilla,0.0003,Puig,0.000205381,Vallejo,0.000243
Manuel,0.000238,Pena,0.000083,Quiroga,0.000217,,,Tinoco,0.00008,Xoy,0.00027,Isidro,0.000142,Llanes,0.00018,Gomez,0.00021,Salas,0.00016,Davila,0.0002,Leigue,0.00028,Isla,0.000257,Valero,0.00031,Clavijo,0.000308,,,Colque,0.00029,Casal,0.000205086,Segura,0.000243
Coronel,0.000237,Perea,0.000083,Oquendo,0.000216,,,Cheves,0.00008,Simon,0.00027,Beltrand,0.000142,Pasos,0.00018,Real,0.00021,Chamul,0.00016,Yanez,0.0002,Rada,0.00028,Angel,0.000256,Barajas,0.00031,Endara,0.000308,,,Saldarriaga,0.00029,Bautista,0.000204207,Utrera,0.000241
Ascencio,0.000237,Pellot,0.000082,Pita,0.000215,,,Otoya,0.00008,del Valle,0.000269,Manchame,0.000141,Matamoro,0.00018,Singh,0.00021,Cienfuegos,0.00016,Dure,0.0002,Cazon,0.00028,Anabalon,0.000256,Galvan,0.000309,Penafiel,0.000308,,,Galarza,0.00029,Serra,0.000204207,Espina,0.00024
Garibay,0.000236,Pinales,0.000082,Rodriguez,0.000214,,,Dixon,0.00008,Claudio,0.000269,Aguiluz,0.000141,Franco,0.00018,Machuca,0.00021,Agreda,0.00016,Ybanez,0.0002,Abrego,0.00028,Lastra,0.000255,Valenzuela,0.000309,Mantuano,0.000307,,,Jorge,0.00029,Azambuya,0.000203915,Rujano,0.000239
Centeno,0.000236,Fortier,0.000082,Duany,0.000213,,,Hernndez,0.00008,Zelada,0.000269,Caseres,0.000139,Busto,0.00017,Valenzuela,0.00021,Piche,0.00016,Montivero,0.0002,Mojica,0.00028,Menares,0.000255,Villarreal,0.000309,Llumiquinga,0.000306,,,Pisco,0.00029,Guzman,0.000203915,Sanz,0.000239
Tun,0.000235,Guzman,0.000082,Fornaris,0.000211,,,Saravia,0.00008,Ceballos,0.000268,Bajurto,0.000138,Monjarrez,0.00017,Lam,0.00021,Mayen,0.00016,Florentin,0.0002,Chambilla,0.00028,Moreira,0.000253,Ibarguen,0.000308,Heras,0.000306,,,Borda,0.00029,Santurio,0.000203915,Mavarez,0.000239
Regalado,0.000234,Lleras,0.000081,Darias,0.000211,,,Rizo,0.00008,Yuman,0.000266,Pagoaga,0.000138,Hoyes,0.00017,Lay,0.00021,Clara,0.00016,Greco,0.0002,Acha,0.00028,Olavarria,0.000251,Tejada,0.000306,Olivo,0.000306,,,Ibanez,0.00029,Cortes,0.000203625,Cordoba,0.000237
Loredo,0.000232,Carrasco,0.000081,Vaillant,0.000211,,,Iglesias,0.00008,Cuxum,0.000266,Vilchez,0.000138,Dona,0.00017,Pascacio,0.00021,Patriz,0.00016,Lastra,0.0002,Monje,0.00028,Daza,0.00025,Losada,0.000305,Moncada,0.000305,,,Lizana,0.00029,Alaniz,0.000202758,Zurita,0.000237
Dzib,0.000232,Birriel,0.000081,Areas,0.00021,,,Arredondo,0.00008,Andres,0.000265,Iscoa,0.000137,Andrades,0.00017,Barroso,0.0002,Otero,0.00016,Herrero,0.0002,Ojopi,0.00027,Ibaceta,0.000249,Granada,0.000305,Tapuy,0.000304,,,Principe,0.00029,Leguisamo,0.000202429,Ospino,0.000236
Diego,0.000231,Meseguer,0.000081,Laguna,0.000209,,,Arriola,0.00008,Azurdia,0.000264,Antonio,0.000135,Francis,0.00017,Portugal,0.0002,Mijango,0.00016,Ale,0.00019,Cueto,0.00027,Ceron,0.000249,Soler,0.000305,Balladares,0.000304,,,Zelada,0.00029,Serron,0.000202429,Pernalete,0.000236
Jacinto,0.000231,Frometa,0.000079,Rufz,0.000209,,,Amores,0.00008,Chocooj,0.000263,Handal,0.000134,Cerros,0.00017,Ardines,0.0002,Chachagua,0.00016,Espinola,0.00019,Salguero,0.00027,Campillay,0.000247,Barrero,0.000305,Alejandro,0.000304,,,Villarreal,0.00029,Vignoli,0.000202429,Cardona,0.000236
Fabian,0.000231,S Rodriguez,0.000079,Claro,0.000208,,,Orellana,0.00008,Prado,0.000263,Iriarte,0.000132,Leal,0.00017,White,0.0002,Zacapa,0.00016,Bejarano,0.00019,Algaranaz,0.00027,Coloma,0.000247,Balanta,0.000303,Andino,0.000303,,,Oliva,0.00029,Callero,0.000202143,Cubillan,0.000236
Porras,0.000231,Caro,0.000079,Cordoves,0.000207,,,Almengor,0.00008,Boch,0.000263,Iglesias,0.000131,Jerez,0.00017,Chu,0.0002,Revelo,0.00016,Soler,0.00019,Leanos,0.00027,Reveco,0.000247,Jojoa,0.000303,Condor,0.000302,,,Cusi,0.00029,Felix,0.000202143,Jaspe,0.000235
Meraz,0.00023,Riefkolh,0.000078,Kindelan,0.000207,,,Patino,0.00008,Sucuqui,0.000261,Pinel,0.000131,Beteta,0.00017,Ibarguen,0.0002,Mestizo,0.00016,Decima,0.00019,Cayoja,0.00027,Palominos,0.000247,Mera,0.000303,Vazquez,0.000302,,,Bonifacio,0.00029,Mas,0.000201572,Macias,0.000234
Jeronimo,0.00023,Conde,0.000077,Olivares,0.000207,,,Grajal,0.00008,Lucero,0.00026,Ilias,0.00013,Lorio,0.00017,Virola,0.0002,Torrez,0.00015,Manrique,0.00019,Barja,0.00027,Narvaez,0.000245,Plazas,0.000303,Izurieta,0.000302,,,Vila,0.00029,Botta,0.000201005,Higuera,0.000234
Curiel,0.00023,Olivares,0.000077,Carrera,0.000206,,,Oporto,0.00008,del Aguila,0.00026,Jiron,0.00013,Bendana,0.00017,Mitchell,0.0002,Olivar,0.00015,Oyola,0.00019,Penaloza,0.00027,Ugarte,0.000245,Alonso,0.000301,Cuesta,0.000301,,,Maguina,0.00029,Pelaez,0.000200682,Palacio,0.000233
Jauregui,0.00023,Teissonniere,0.000077,Nicot,0.000206,,,Saavedra,0.00008,Suruy,0.000258,Arrazola,0.00013,Martines,0.00017,Ballestero,0.0002,Sagastume,0.00015,Amado,0.00019,Noza,0.00027,Farfan,0.000244,Montealegre,0.0003,Zuniga,0.000301,,,Yana,0.00029,Burgueno,0.000200401,Semprun,0.000233
Corrales,0.000229,Cedeno,0.000077,Cuza,0.000205,,,Correa,0.00008,Solano,0.000256,Mendieta,0.000129,Ticay,0.00017,Sucre,0.0002,Rugamas,0.00015,Busto,0.00019,Cutipa,0.00027,Obando,0.000242,Brito,0.0003,Yunga,0.000301,,,Teran,0.00029,Salinas,0.000200401,Arismendi,0.000232
Montes de Oca,0.000229,Gascot,0.000077,Breff,0.000205,,,Guardia,0.00008,Andrade,0.000255,Villela,0.000128,Hondoy,0.00016,Bacorizo,0.0002,Mate,0.00015,Tejeda,0.00019,Frias,0.00027,Igor,0.000242,Amado,0.0003,Chang,0.0003,,,Canchari,0.00029,Cespedes,0.00020012,Moron,0.000232
Lucero,0.000228,Abdin Velazquez,0.000077,Febles,0.000204,,,Hodgson,0.00008,Borrayo,0.000255,Sales,0.000128,Cordonero,0.00016,Benavides,0.0002,Cardenas,0.00015,Zacarias,0.00019,Mamani Quispe,0.00027,Nieto,0.00024,Zabaleta,0.000299,Quinteros,0.000299,,,Borja,0.00029,Lamas,0.000199521,Rada,0.000231
Valles,0.000228,Castellon,0.000077,Puente,0.000202,,,Urtecho,0.00008,Alva,0.000254,Villamil,0.000127,Villanueva,0.00016,Barrigon,0.0002,Mulato,0.00015,Risso,0.00019,Butron,0.00027,Esquivel,0.00024,Herazo,0.000299,Barba,0.000299,,,Andia,0.00029,Vique,0.000199521,Perales,0.000231
Solorio,0.000227,Coln,0.000076,Huerta,0.000202,,,Zepeda,0.00008,Cotom,0.000253,Noriega,0.000126,Camacho,0.00016,Vernaza,0.0002,Esquina,0.00015,Recalde,0.00019,Baptista,0.00027,Sanzana,0.000239,Oquendo,0.000298,Lima,0.000299,,,Ormeno,0.00028,Ferrando,0.000198926,Reverol,0.00023
Duenas,0.000227,Quinones,0.000076,Cantillo,0.000201,,,Morice,0.00008,Chiche,0.000253,Hidalgo,0.000125,Alguera,0.00016,Zarco,0.0002,Vidal,0.00015,Fonseca,0.00019,Juaniquina,0.00027,Cuadra,0.000239,Rodas,0.000298,Monar,0.000299,,,Chino,0.00028,Bentancourt,0.000198059,Corrales,0.00023
Calvillo,0.000227,Gomez,0.000076,Canizarez,0.0002,,,Osorio,0.00008,Olivares,0.000251,Brooks,0.000124,Dumas,0.00016,de Los Rios,0.0002,Loza,0.00015,Salguero,0.00019,Ajata,0.00027,Jeldres,0.000239,Munera,0.000298,Falconi,0.000297,,,Murillo,0.00028,Long,0.0001972,Ordaz,0.000229
Juan,0.000226,Laracuente,0.000076,Bell,0.000198,,,Alonso,0.00008,Gaspar,0.000251,Monrroy,0.000124,Betancourt,0.00016,Cervantes,0.00019,Ostorga,0.00015,Corzo,0.00019,Arana,0.00027,Montiel,0.000238,Cuello,0.000298,Litardo,0.000297,,,Ccahuana,0.00028,Teliz,0.000196889,Solis,0.000226
Olivera,0.000226,Santa Pagan,0.000076,Font,0.000198,,,Bojorge,0.00008,Isem,0.00025,Arauz,0.000123,Icabalzeta,0.00016,Graell,0.00019,Joaquin,0.00015,Quinones,0.00019,Ramallo,0.00027,Puentes,0.000238,Tangarife,0.000297,Gonzales,0.000297,,,Tamani,0.00028,Travieso,0.000196889,Ollarves,0.000225
Farias,0.000226,Justiniano,0.000075,Domfnguez,0.000197,,,Mercado,0.00007,Gamboa,0.00025,Quijada,0.000122,Parajon,0.00016,Small,0.00019,Mozo,0.00015,Simon,0.00019,Gamboa,0.00027,Pedreros,0.000238,Giron,0.000297,Quizhpe,0.000297,,,Jacinto,0.00028,Ubal,0.000196309,Ugas,0.000224
Santamaria,0.000225,Villareal,0.000075,Isaac,0.000197,,,Webb,0.00007,Zac,0.00025,Rochez,0.000122,Avila,0.00016,Aponte,0.00019,Tolentino,0.00015,Conti,0.00019,Patty,0.00027,Bascur,0.000238,Yepez,0.000293,Guanoluisa,0.000295,,,Pulache,0.00028,da Silveira,0.000196309,Arguello,0.000224
Manriquez,0.000224,Franceschi,0.000075,Brunet,0.000197,,,Miller,0.00007,Sopon,0.000249,Palomo,0.000122,Telles,0.00016,Escalante,0.00019,Aranda,0.00014,Alanis,0.00019,Pereyra,0.00027,Caamano,0.000238,Jaraba,0.000292,Villacreses,0.000294,,,Briones,0.00028,Elizalde,0.00019604,Rendon,0.000223
Garay,0.000223,Izquierdo,0.000075,More,0.000197,,,Ramrez,0.00007,Chicoj,0.000248,Lopes,0.000121,Osorno,0.00016,Ordonez,0.00019,Matute,0.00014,del Valle,0.00019,Sarabia,0.00027,Trivino,0.000238,Fandino,0.000292,Vidal,0.000294,,,Tovar,0.00028,Noguera,0.000195427,Merchan,0.000223
Terrazas,0.000223,Palmer,0.000074,Manzano,0.000196,,,Arcia,0.00007,Tepaz,0.000248,Johnson,0.000121,Garth,0.00016,Reid,0.00019,Perlera,0.00014,Carreras,0.00019,Jaimes,0.00026,Covarrubias,0.000237,Cuartas,0.000292,Salvador,0.000293,,,Crisanto,0.00028,Carvallo,0.000194856,Malpica,0.000223
Izquierdo,0.000221,Curbelo,0.000074,Calzado,0.000196,,,Vallecillo,0.00007,Set,0.000248,Landa,0.00012,Falcon,0.00016,Joseph,0.00019,Sola,0.00014,Segundo,0.00019,Arze,0.00026,Cantillana,0.000236,Puello,0.000291,Pilay,0.000292,,,Curi,0.00028,Cua,0.000194856,Belandria,0.000223
Zazueta,0.000221,Ithier,0.000074,Limonta,0.000196,,,Acon,0.00007,Jacobo,0.000247,Thomas,0.00012,Gunera,0.00015,Labrador,0.00019,Arriaga,0.00014,Rodas,0.00019,Ballesteros,0.00026,Macaya,0.000235,Carranza,0.000291,Rizzo,0.000292,,,La Rosa,0.00028,Villarreal,0.000194856,Labarca,0.000223
Penaloza,0.000221,Fonseca,0.000073,Maure,0.000195,,,Eras,0.00007,Ovando,0.000247,Damas,0.00012,Lugo,0.00015,Conte,0.00019,Calzadilla,0.00014,Conde,0.00019,Antonio,0.00026,Chaparro,0.000235,Garay,0.00029,Barreno,0.00029,,,Tangoa,0.00028,Huelmo,0.000194553,Quinonez,0.000221
Andres,0.000221,Cintron,0.000073,Tapia,0.000194,,,Araica,0.00007,Xep,0.000247,Marquina,0.000119,Alvares,0.00015,Nelson,0.00019,Mezquita,0.00014,Rosso,0.00018,Fajardo,0.00026,Negrete,0.000235,Samboni,0.000289,Toscano,0.00029,,,Pimentel,0.00028,Neves,0.000194553,Blanca,0.000221
Mendiola,0.00022,Machicote,0.000073,Castano,0.000193,,,Lanza,0.00007,Tino,0.000246,Segura,0.000119,Lechado,0.00015,Esturain,0.00019,Sales,0.00014,Penaloza,0.00018,Carbajal,0.00026,Avello,0.000235,Albarracin,0.000289,Carbo,0.000289,,,Ancajima,0.00028,Negrin,0.000194288,Echenique,0.00022
Gonzales,0.00022,Moro,0.000073,Ferro,0.000193,,,Martin,0.00007,Saravia,0.000245,Batiz,0.000118,Marchena,0.00015,Gallego,0.00019,Pichinte,0.00014,Ontivero,0.00018,Taquichiri,0.00026,Cartagena,0.000234,Lobo,0.000287,Banchon,0.000289,,,Huaranga,0.00028,Noya,0.000193986,Padrino,0.000219
Cepeda,0.000219,Santaella,0.000073,Ginarte,0.000193,,,Nelson,0.00007,Chavajay,0.000245,Juanez,0.000118,Dolmus,0.00015,Zurita,0.00019,Angulo,0.00014,Melian,0.00018,Barriga,0.00026,Cadiz,0.000227,Pajaro,0.000283,Saenz,0.000289,,,Vizcarra,0.00028,Parada,0.000193986,Lemus,0.000219
Palomares,0.000218,del Pilar,0.000073,Millan,0.000192,,,del Valle,0.00007,Nix,0.000244,Arce,0.000118,Roblero,0.00015,Barcenas,0.00019,Carmona,0.00014,Magallanes,0.00018,Caero,0.00026,Pezoa,0.000226,Portillo,0.000281,Tinoco,0.000289,,,Raymundo,0.00028,Crosa,0.000193386,Alejos,0.000218
Olmedo,0.000218,Barbosa,0.000072,Cid,0.000192,,,Granda,0.00007,Sical,0.000242,Mayen,0.000117,Anton,0.00015,Cueva,0.00019,Viana,0.00014,Arrua,0.00018,Lafuente,0.00026,Sarmiento,0.000226,Cubides,0.00028,Salguero,0.000289,,,Abarca,0.00028,Mateos,0.000193386,Granados,0.000218
Alegria,0.000218,Calderon,0.000072,Gonzales,0.000192,,,McKenzie,0.00007,Ismalej,0.000241,Smith,0.000117,Funez,0.00015,Valdivieso,0.00019,Viscarra,0.00014,Rearte,0.00018,Maturano,0.00026,Trigo,0.000226,Ahumada,0.00028,Cuzco,0.000288,,,Ugarte,0.00028,Arrua,0.000193125,Sangronis,0.000217
Moctezuma,0.000217,Corchado,0.000072,Frias,0.000192,,,Membreno,0.00007,Ixcotoyac,0.000241,Alba,0.000117,Icabalceta,0.00015,Velez,0.00019,Tino,0.00014,Ferro,0.00018,Sullca,0.00026,Labbe,0.000225,Palma,0.000279,Gualan,0.000287,,,Verastegui,0.00028,Pardo,0.000193125,Medrano,0.000214
Colorado,0.000217,Traverso,0.000072,Novo,0.000191,,,Salvatierra,0.00007,Tista,0.000241,Cerritos,0.000116,Urtecho,0.00015,Soriano,0.00019,Lucha,0.00014,Bello,0.00018,Orihuela,0.00026,Asencio,0.000225,Godoy,0.000277,Chiliquinga,0.000286,,,Olortegui,0.00028,Gerez,0.000192827,Prato,0.000214
