Mexican,%,PuertoRican,%,Cuban,%,Dominican,%,Costa Rican,%,Guatemalan,%,Honduran,%,Nicaraguan,%,Panamanian,%,Salvadoran,%, Argentinean,%,Bolivian,%,Chilean,%,Colombian,%,Ecuadorian,%,Paraguayan,%,Peruvian,%,Uruguayan,%,Venezuelan,%
Nora,0.000709,Rolando,0.0005168,Rosario,0.00086,Argentina,0.000639,Joselyn,0.00081,Benjamin,0.000797,Natividad,0.0006892,Mariana,0.00075,Adelina,0.00076,Lorenzo,0.00063,Jorgelina,0.00065,Tania,0.00096,Marlene,0.0006667,Ferney,0.000589,Adrian,0.00073,Vidal,0.0009756,Rosalia,0.00079,Henry,0.0005886,Yusmary,0.000612
Roman,0.000708,Marielys,0.0005165,Zoraida,0.00086,Fanny,0.000638,Zaida,0.0008,Macario,0.000791,Humberto,0.0006859,Ines,0.00075,Anthony,0.00076,Gregorio,0.00062,Myriam,0.00065,Bernardo,0.00096,Silvana,0.0006658,Heriberto,0.000587,Jessenia,0.00072,Teofilo,0.0009615,Ysabel,0.00079,Danilo,0.0005848,Edith,0.000608
Aurelia,0.000707,Wendell,0.0005141,Virginia,0.00084,Wilfredo,0.000638,Leonel,0.0008,Edy,0.000789,Elsy,0.0006854,Thelma,0.00075,Eva,0.00075,Emilio,0.00062,Amanda,0.00064,Erwin,0.00096,Reinaldo,0.0006658,Hermes,0.000582,Marlon,0.00072,Emiliano,0.0009588,Marleny,0.00079,Vanessa,0.0005824,Efrain,0.000608
Hilario,0.000703,Hiram,0.0005126,Martin,0.00084,Aracelis,0.000634,Yadira,0.0008,Heidy,0.000788,Belkis,0.0006798,Karina,0.00075,Reinaldo,0.00075,Emilia,0.00062,Ofelia,0.00064,Eliana,0.00096,Cynthia,0.0006645,Elias,0.00058,Esperanza,0.00072,Irene,0.0009542,Aurora,0.00078,Haydee,0.00058,Anderson,0.000607
Evangelina,0.000698,Rosana,0.0005118,Gladis,0.00083,Radhames,0.000631,Hannia,0.00079,Eddy,0.000787,Lorenzo,0.0006734,Rafaela,0.00075,Johana,0.00075,Rosalina,0.00062,Manuela,0.00063,Benito,0.00096,Aldo,0.000651,Argemiro,0.000577,Judith,0.00071,Marciana,0.0009542,Josefina,0.00078,Amelia,0.0005777,Lilia,0.000605
Karen,0.000695,Monica,0.0005086,Blanca,0.00083,Johnny,0.00063,Lidieth,0.00079,Eliseo,0.000786,Lucila,0.0006729,Gregoria,0.00075,Bernardo,0.00075,Jenny,0.00062,Rosalia,0.00063,Eloy,0.00096,Walter,0.0006485,Freddy,0.00057,Willian,0.00071,Porfiria,0.0009542,Nelson,0.00078,Mirian,0.000577,Migdalia,0.000605
Emilia,0.000692,Emily,0.0005025,German,0.00083,Ariel,0.000629,Wilber,0.00078,Jose,0.000785,Virgilio,0.0006711,Elias,0.00074,Kenia,0.00075,Jonathan,0.00061,Ismael,0.00062,Paulino,0.00096,Rebeca,0.0006481,Domingo,0.000563,Mary,0.00071,Cristobal,0.0009524,Janet,0.00078,Magdalena,0.0005744,Yudith,0.000603
Lucio,0.000691,Jannette,0.0005008,Adelaida,0.00082,Armando,0.000623,Pamela,0.00077,Maritza,0.000779,Esteban,0.0006702,Gilberto,0.00074,Elvira,0.00074,Gilma,0.0006,Lilia,0.00062,Eusebio,0.00096,Cristopher,0.0006361,Edelmira,0.000561,Ingrid,0.00071,Matilde,0.0009524,Adela,0.00078,Nidia,0.0005741,Emilia,0.000602
Hermelinda,0.00069,Sandy,0.0004975,Minerva,0.00082,Pierre,0.000623,Doris,0.00077,Petronila,0.000777,Elda,0.0006698,Bismark,0.00073,Adelaida,0.00074,Matilde,0.0006,Marcelino,0.00061,Valentin,0.00095,Angelo,0.0006353,Lida,0.00056,Edith,0.0007,Andresa,0.0009497,Santa,0.00077,Aurora,0.0005721,Lucia,0.0006
Ruth,0.000686,Alba,0.0004921,Gabriel,0.00081,Ignacio,0.000621,Armando,0.00077,Delia,0.000775,Kevin,0.0006698,Wendy,0.00073,Josefina,0.00074,Aida,0.0006,Santiago,0.0006,Claudio,0.00095,Jenny,0.0006345,Agustin,0.000551,Ramiro,0.0007,Daniela,0.0009497,Agustina,0.00077,Ramiro,0.0005721,Katherine,0.000598
Marcelina,0.000679,Angela,0.000488,Mariano,0.0008,Arturo,0.00062,Leticia,0.00076,Delfina,0.000775,Fatima,0.000668,Norman,0.00073,Diego,0.00073,Mariano,0.00059,Ezequiel,0.0006,Zulma,0.00095,John,0.0006313,Milena,0.000546,Jhon,0.0007,Luciana,0.0009497,Maura,0.00077,Antonia,0.0005692,Yulimar,0.000597
Elia,0.000672,Alys,0.0004838,Claribel,0.0008,Osvaldo,0.000616,Julia,0.00076,Nora,0.000771,Trinidad,0.0006618,Modesta,0.00073,Roxana,0.00073,Noemi,0.00059,Justo,0.0006,Karen,0.00094,Jimena,0.0006297,Raquel,0.000545,Celi,0.00069,Eulalia,0.000947,Mery,0.00077,Angelica,0.0005669,Julian,0.000595
Yadira,0.000659,Milagro,0.0004822,Elisa,0.00077,Nelly,0.000612,Arturo,0.00076,Ovidio,0.000765,Andrea,0.0006588,Mariano,0.00072,Indira,0.00073,Humberto,0.00058,Leticia,0.00057,Fanny,0.00093,Felix,0.0006231,Rita,0.000545,Pazmi,0.00069,Inocencio,0.0009443,Olinda,0.00077,Jaime,0.0005624,Rosalba,0.000592
Mariano,0.000659,Milly,0.0004822,Nicolas,0.00077,Nidia,0.00061,Angelica,0.00076,Susana,0.000763,Hugo,0.0006575,Lucila,0.00072,Eugenio,0.00073,Misael,0.00057,Benito,0.00057,Janeth,0.00093,Maximiliano,0.0006188,James,0.000542,Maximo,0.00069,Carmelo,0.0009434,Rene,0.00077,Nibia,0.0005587,Esteban,0.00059
Trinidad,0.000658,Aurora,0.000481,Celia,0.00075,Rene,0.000607,Martha,0.00075,Bernardo,0.000762,Lesbia,0.0006536,Michael,0.00072,Dora,0.00073,Alejandra,0.00057,Alcira,0.00056,Reina,0.00093,Leslie,0.0006061,Dairo,0.000542,Mauro,0.00068,Herminia,0.0009416,Diego,0.00076,Fabricio,0.0005571,Zuleima,0.000588
Noemi,0.000656,Fidel,0.0004798,Zaida,0.00075,Natividad,0.000596,Alonso,0.00074,Erwin,0.000755,Reynaldo,0.0006527,Salvador,0.00071,German,0.00072,Dominga,0.00056,Maximo,0.00056,Aida,0.00093,Rosario,0.000602,Moises,0.00054,Wilfrido,0.00068,Ernesto,0.0009355,Anita,0.00076,Franco,0.0005568,Wendy,0.000588
Valentin,0.000654,Jenniffer,0.000478,Grisel,0.00074,Rita,0.000584,Carol,0.00073,Rogelio,0.000754,Telma,0.0006498,Cristobal,0.00071,Juliana,0.00072,Lucio,0.00056,Teresita,0.00056,Matilde,0.00092,Ismael,0.0005974,Alex,0.00054,Flavio,0.00068,Benita,0.000932,Pilar,0.00076,Bernardo,0.0005565,Eliana,0.000587
Ernestina,0.000651,Magda,0.000478,Frank,0.00074,Karen,0.000582,Geiner,0.00073,Leonardo,0.00075,Sindy,0.0006498,Gabriela,0.00071,Griselda,0.00072,Elida,0.00056,Nidia,0.00055,Adriana,0.00091,Leonor,0.0005938,Cristobal,0.000538,Kevin,0.00068,Wilma,0.0009302,Robert,0.00076,Griselda,0.0005426,Katiuska,0.000587
Efren,0.00065,Antonia,0.0004769,Marilin,0.00073,Yudelka,0.000582,Dagoberto,0.00073,Edna,0.000748,Porfirio,0.0006477,Estela,0.00071,Richard,0.00072,Fidelina,0.00056,Fabio,0.00055,Modesta,0.0009,Denisse,0.0005917,Ciro,0.000536,Agustin,0.00067,Ada,0.0009276,Jacinto,0.00075,Fredy,0.000542,Irene,0.000583
Natalia,0.000637,Suhail,0.0004733,Aldo,0.00073,Marta,0.000581,Elias,0.00073,Esperanza,0.000745,Elia,0.0006406,Maximo,0.00071,Adriana,0.00072,Ena,0.00055,Iris,0.00054,Emma,0.0009,Gaston,0.000591,Vicente,0.000534,Lady,0.00067,Basilio,0.0009234,Nilda,0.00075,Ivonne,0.0005394,Yasmin,0.000581
Isaias,0.00063,Patricia,0.0004695,Danilo,0.00072,Bienvenida,0.000579,Irma,0.00072,Pascual,0.000743,Dilma,0.0006402,Justina,0.00071,Henry,0.00072,Ester,0.00055,Atilio,0.00054,Demetrio,0.0009,Maria,0.0005865,Norberto,0.000534,Lino,0.00067,Felipa,0.0009225,Leonor,0.00074,Matilde,0.0005365,Leida,0.000578
Natividad,0.000628,Noris,0.0004625,Teresita,0.00072,Simon,0.000575,Maricela,0.00072,Gladis,0.000735,Douglas,0.0006402,Reina,0.0007,Jacqueline,0.00071,Porfirio,0.00055,Vanina,0.00053,Cristian,0.0009,Yesenia,0.0005831,Adalberto,0.000527,Anibal,0.00066,Rosana,0.0009191,Ramon,0.00074,Fabio,0.0005342,Carla,0.000573
Emmanuel,0.000623,Karen,0.0004598,Nora,0.0007,Teofilo,0.000572,Fabiola,0.00071,Oswaldo,0.000733,Edis,0.0006373,Martina,0.0007,Jacinto,0.00071,Rodrigo,0.00055,Paulina,0.00053,Vicenta,0.00088,Erica,0.0005804,Zoraida,0.000522,Esteban,0.00066,Mariela,0.0009166,Katherine,0.00074,Vicente,0.0005322,Yaneth,0.000572
Arnulfo,0.000622,Hulda,0.0004581,Marianela,0.0007,Leonel,0.000572,Guido,0.00071,Virgilio,0.000725,Edin,0.0006329,Flora,0.0007,Hermelinda,0.00071,Gonzalo,0.00054,Patricio,0.00053,Lorena,0.00088,Lorenzo,0.0005764,Felipe,0.000517,Bryan,0.00066,Aurelio,0.0008969,Adolfo,0.00073,Amalia,0.0005311,Evelyn,0.00057
Delia,0.000622,Eva,0.0004486,Argelio,0.0007,Moises,0.000567,Aracelly,0.00071,Mildred,0.000725,Rosalina,0.0006321,Leonor,0.0007,Mireya,0.00071,Yessenia,0.00054,Soledad,0.00052,Eddy,0.00087,Guido,0.0005714,Deisy,0.000517,Eugenio,0.00065,Heriberto,0.0008913,Fortunata,0.00073,Nadia,0.0005266,Nicolas,0.000567
Gregoria,0.00062,Lillian,0.0004433,Hugo,0.00069,Estela,0.000564,Elsa,0.00071,Lazaro,0.000724,Enrique,0.0006313,Glenda,0.00069,Ilka,0.00071,Ovidio,0.00054,Azucena,0.00052,Henry,0.00087,Tatiana,0.0005675,Franklin,0.00051,Rodolfo,0.00065,Cecilio,0.0008897,Gabriel,0.00073,Fanny,0.0005252,Ismael,0.00056
Daniela,0.00061,John,0.0004429,Aracelis,0.00069,Hugo,0.000564,Dinorah,0.00071,Feliciano,0.000724,Elba,0.0006297,Azucena,0.00069,Matilde,0.0007,Liliana,0.00054,Adelina,0.00052,Genaro,0.00087,Olivia,0.0005659,Mireya,0.000507,Carmita,0.00065,Florencio,0.0008857,Domitila,0.00072,Lucas,0.0005133,Keila,0.000556
Lizbeth,0.000608,Wilma,0.0004429,Edilberto,0.00069,Diogenes,0.000553,Edith,0.00071,Sergio,0.000723,Estela,0.0006262,Jacqueline,0.00069,Karla,0.0007,Osmin,0.00053,Americo,0.00052,Tatiana,0.00087,Erwin,0.0005627,Dioselina,0.000507,Rolando,0.00065,Isidora,0.000885,Wilber,0.00072,Catalina,0.0005126,Eddy,0.000556
Soledad,0.000606,Saida,0.000438,Onelia,0.00069,Alicia,0.00055,Aida,0.0007,Mauricio,0.00072,Mary,0.00062,Meylin,0.00069,Adrian,0.0007,Esteban,0.00053,Eugenia,0.00051,Callisaya,0.00086,Abraham,0.0005596,Eliana,0.000507,Raquel,0.00065,Ceferino,0.0008842,Nora,0.00071,Paulo,0.0005063,Johnny,0.000554
Lazaro,0.000605,Midna,0.0004346,Yaquelin,0.00068,Ines,0.00055,Noemy,0.0007,Maximiliano,0.00072,Delmis,0.000618,Nidia,0.00069,Michelle,0.0007,Magdalena,0.00053,Sabrina,0.00051,Julieta,0.00085,Adrian,0.0005593,Oswaldo,0.000506,Gregorio,0.00064,Federico,0.0008818,Elisa,0.00071,Emilia,0.0004993,Anthony,0.000553
Tania,0.000599,Santos,0.0004286,Adela,0.00068,Emmanuel,0.000546,Efrain,0.00069,Leticia,0.000719,Daisy,0.000609,Gema,0.00069,Demetrio,0.00069,Elvira,0.00053,Agustina,0.00051,Reyna,0.00084,Carola,0.0005546,Yadira,0.000504,Paula,0.00064,Arminda,0.0008811,Mirtha,0.00071,Lilia,0.000496,Yadira,0.000552
Pascual,0.000595,Nicole,0.0004284,Pilar,0.00067,Geraldo,0.000546,Adolfo,0.00069,Emilia,0.000718,Carla,0.000609,Edgard,0.00069,Jose,0.00068,Vicenta,0.00053,Julieta,0.0005,Saul,0.00084,Elvira,0.0005528,Ariel,0.000502,Virginia,0.00064,Aurelia,0.0008811,Vanessa,0.00071,Reina,0.0004955,Clara,0.000545
Hortencia,0.000593,Eddy,0.0004279,Oneida,0.00067,Michelle,0.000544,Wilson,0.00069,Patricia,0.000717,Erlin,0.0006068,Dina,0.00068,Antonia,0.00068,Delmi,0.00052,Arnaldo,0.0005,Dionicia,0.00084,Eric,0.0005476,Harold,0.000498,Marcela,0.00064,Osmar,0.0008811,Genaro,0.00071,Soledad,0.0004955,Lilibeth,0.000543
Paola,0.000592,Tomy,0.0004243,Idalberto,0.00067,Marcelino,0.000543,Vivian,0.00068,Arnulfo,0.000716,Alexander,0.0006053,Vicenta,0.00068,Marcela,0.00068,Digna,0.00052,Lucio,0.0005,Soledad,0.00084,Rigoberto,0.0005447,Josefa,0.000497,Gilberto,0.00063,Crispin,0.0008787,Magdalena,0.0007,Americo,0.0004924,Adolfo,0.000541
Elisa,0.00059,Juanita,0.0004223,Eusebio,0.00067,Nurys,0.000543,Beatriz,0.00068,Margarito,0.000715,Modesto,0.0006042,Yessenia,0.00068,Tatiana,0.00068,Eliseo,0.00052,Eliana,0.0005,Rita,0.00084,Erick,0.000542,Piedad,0.000496,Sixto,0.00063,Saturnino,0.0008764,Rita,0.0007,Alexandra,0.0004897,Alfonso,0.00054
Dominga,0.000581,Melvin,0.0004205,Maximo,0.00066,Gerardo,0.000542,Emilia,0.00068,Elizabeth,0.000715,Elder,0.0006039,Yelba,0.00067,Xenia,0.00068,Isidro,0.00052,Fernanda,0.00049,Leonor,0.00083,Lucila,0.0005385,Yesid,0.000496,Lilian,0.00063,Elizabeth,0.0008718,Evelyn,0.00069,Violeta,0.0004857,Santa,0.000536
Leopoldo,0.000579,Magaly,0.00042,Eva,0.00066,Eladio,0.000541,Nelly,0.00068,Dina,0.000708,Deisy,0.0005967,Uriel,0.00067,Natividad,0.00068,Paz,0.00052,Florencio,0.00049,Aurora,0.00083,Mabel,0.000535,Adela,0.000494,Elias,0.00063,Cirilo,0.0008666,Saul,0.00069,Celeste,0.0004833,Luisana,0.000533
Rafaela,0.000579,Noemi,0.000412,Dayami,0.00066,Augusto,0.000539,Isaac,0.00068,Nicolasa,0.000707,Emma,0.0005949,Marco,0.00067,Edilsa,0.00068,Reynaldo,0.00051,Vicenta,0.00049,Eugenio,0.00083,Rossana,0.000535,Deyanira,0.000493,Manuela,0.00062,Genaro,0.0008636,Tania,0.00069,Gregorio,0.0004819,Nerio,0.000529
Sebastian,0.000577,Adalberto,0.000409,Giraldo,0.00065,Jose,0.000539,Clara,0.00068,Adan,0.000706,Josefina,0.0005917,Susana,0.00067,Elia,0.00068,Lazaro,0.00051,Facundo,0.00048,Willy,0.00082,Waldo,0.0005348,Silvio,0.000491,Anita,0.00062,Valentin,0.0008636,Valentin,0.00068,Enzo,0.0004755,Haydee,0.000528
Porfirio,0.000577,Louis,0.000409,Amelia,0.00065,Gisela,0.000536,Anabelle,0.00067,Celia,0.000706,Gregoria,0.0005903,Bernardo,0.00067,Amelia,0.00068,Leonardo,0.00051,Emiliano,0.00048,Joaquin,0.00082,Heriberto,0.0005339,Aldemar,0.00049,Zu,0.00062,Maxima,0.0008598,Carmela,0.00068,Artigas,0.0004733,Aracelis,0.000528
Felicitas,0.000574,Hecmir,0.0004078,Nestor,0.00065,Odalis,0.000536,Yerlin,0.00067,Hermelindo,0.000703,Felipa,0.0005893,Digna,0.00067,Mariano,0.00068,Lucila,0.00051,Martina,0.00048,Valentina,0.00081,Tania,0.0005336,Alcides,0.00049,Marina,0.00062,Celina,0.0008598,Paulino,0.00068,Facundo,0.0004708,Gonzalo,0.00052
Faustino,0.000572,Guillermo,0.0004065,Matilde,0.00065,Adriana,0.000535,Christopher,0.00066,Sofia,0.000698,Aracely,0.0005865,Rebeca,0.00066,Cecilio,0.00068,Martina,0.0005,Ceferino,0.00048,Marcial,0.00081,Emilia,0.0005313,Damaris,0.000485,Augusto,0.00061,Marcelo,0.0008569,Jimmy,0.00068,Julian,0.0004697,Santiago,0.000515
Carmela,0.000569,Emma,0.0004058,Maida,0.00065,Apolinar,0.000535,Cinthya,0.00066,Mirian,0.000698,Benjamin,0.0005855,Elena,0.00066,Isidro,0.00068,Gabriela,0.0005,Celina,0.00047,Luciano,0.00081,Leticia,0.0005308,Abelardo,0.000482,Aura,0.0006,Edith,0.0008554,Maruja,0.00068,Gladis,0.0004682,Susana,0.000514
Reynaldo,0.000568,Ulpiano,0.0004055,Marcelino,0.00064,Michel,0.000535,Victoria,0.00066,Isidro,0.000697,Melida,0.0005841,Ramiro,0.00066,Valentin,0.00067,Hernan,0.0005,Alcides,0.00047,Vladimir,0.00081,Nadia,0.0005283,Zoila,0.000479,Germania,0.0006,Guillermina,0.0008554,Leonidas,0.00067,Armando,0.0004671,Ysabel,0.000512
Maria,0.000566,Edna,0.0003946,Camilo,0.00064,Georgina,0.000534,Sofia,0.00066,Wilson,0.000693,Susana,0.0005838,Elvis,0.00066,Alcides,0.00067,Adolfo,0.00049,Joaquin,0.00046,Sebastian,0.0008,Johana,0.0005238,Johanna,0.000467,Myriam,0.0006,Aurora,0.0008547,Giovanna,0.00067,Berta,0.0004671,Agustin,0.00051
Lucila,0.000562,Sara,0.0003946,Barbaro,0.00063,Catalina,0.000531,Eladio,0.00065,Adrian,0.000693,Gabriela,0.0005821,Ruben,0.00066,Benito,0.00067,Arturo,0.00048,Evangelina,0.00046,Lilian,0.00079,Paulo,0.0005206,Candelaria,0.000466,Consuelo,0.00059,Silvino,0.0008496,Reynaldo,0.00067,Roxana,0.0004671,Neida,0.000509
Leonel,0.00056,Aide,0.0003943,Evaristo,0.00063,Raysa,0.000531,Luisa,0.00065,Karen,0.000689,Joaquin,0.0005807,Cristhian,0.00066,Jairo,0.00067,Eugenio,0.00048,Debora,0.00045,Ismael,0.00079,Josefina,0.0005171,Virginia,0.000464,Efrain,0.00059,Dionicia,0.0008482,Cristian,0.00067,Silvio,0.0004669,Wilson,0.000505
Delfina,0.000557,Jean,0.0003937,Arelis,0.00063,Judith,0.00053,Oldemar,0.00064,Esvin,0.000684,Elvis,0.0005804,Modesto,0.00066,Tania,0.00067,Sulma,0.00047,Gregoria,0.00045,Cinthia,0.00079,Adela,0.0005112,Marcela,0.000457,Fabiola,0.00059,Raquel,0.0008475,Cirila,0.00067,Luciano,0.0004664,Asdrubal,0.000505
Fabian,0.000556,Nelida,0.0003915,Gonzalo,0.00063,Noemi,0.000529,Leidy,0.00064,Gerson,0.000684,Adolfo,0.0005777,Marling,0.00066,Cristobal,0.00067,Monica,0.00047,Marcelina,0.00044,Alexander,0.00079,Nestor,0.0005099,Susana,0.000457,Ramona,0.00059,Feliciana,0.0008425,Dolores,0.00067,Ruth,0.0004653,Tibisay,0.000504
Mauro,0.000546,Shakira,0.0003896,Leonides,0.00062,Claribel,0.000525,Sharon,0.00064,Natalia,0.000683,Cindy,0.000575,Abel,0.00066,Isaias,0.00066,Haydee,0.00046,Jacinto,0.00044,Estela,0.00079,Priscilla,0.0005086,Isidro,0.000457,Lorenzo,0.00059,Adriano,0.0008382,Soledad,0.00066,Amanda,0.0004632,Elvia,0.000502
Ezequiel,0.000535,Agustin,0.0003861,Marcos,0.00062,Benito,0.000524,Leda,0.00064,Graciela,0.000678,Sofia,0.0005737,Scarleth,0.00065,Betzaida,0.00066,Rudy,0.00046,Hipolito,0.00042,Simona,0.00078,Anibal,0.0005008,Lidia,0.000454,Monserrate,0.00058,Beatriz,0.0008354,Hipolito,0.00066,Francisca,0.0004632,Paola,0.000501
Isaac,0.000532,Gonzalo,0.0003826,Nieves,0.00062,Anibal,0.000519,Bernardo,0.00064,Elder,0.000677,Lucio,0.0005653,Aleyda,0.00065,Agustina,0.00066,Evangelina,0.00046,Selva,0.00042,Norah,0.00078,Rita,0.0005005,Karen,0.00045,Robert,0.00058,Epifania,0.0008292,Florencio,0.00065,Elda,0.0004613,Yamileth,0.000497
Rolando,0.000532,Griselle,0.0003788,Marisela,0.00061,Hipolito,0.000518,Haydee,0.00064,Romelia,0.000668,Amilcar,0.0005574,Harold,0.00065,Nilka,0.00066,Noemy,0.00046,Elias,0.00042,Sara,0.00078,Karin,0.0004948,Lorena,0.000448,Amada,0.00058,Venancio,0.0008251,Paul,0.00065,Sabrina,0.0004539,Yuraima,0.000494
Julieta,0.00053,Mariely,0.0003782,Digna,0.00061,Adolfo,0.000518,Arnoldo,0.00064,Faustino,0.000667,Arnulfo,0.0005565,Katherine,0.00065,Flor,0.00066,Teodora,0.00046,Reinaldo,0.00041,Elva,0.00078,Jean,0.0004938,Kelly,0.000447,Johana,0.00058,Estanislao,0.0008237,Felipa,0.00065,Ilda,0.0004525,Marianela,0.000493
Rufina,0.000528,Glenda,0.000375,Andrea,0.00061,Juliana,0.000517,Didier,0.00063,Milton,0.000663,Yeni,0.0005534,Maryuri,0.00065,Elisa,0.00066,Isaias,0.00046,Geronimo,0.00041,Fatima,0.00077,Yessica,0.0004895,Fidel,0.000447,Nicolas,0.00057,Valentina,0.0008137,Gabriela,0.00065,Noemi,0.0004519,Mirna,0.000487
Berenice,0.000525,Carmelo,0.0003744,Marcia,0.00061,Diego,0.000517,Brayan,0.00063,Evelin,0.000658,Arturo,0.0005522,Dania,0.00065,Magdalena,0.00065,Herbert,0.00045,Lilian,0.0004,Tomasa,0.00077,Delia,0.000488,Gregorio,0.000447,Jacinta,0.00056,Lorena,0.0008117,Simon,0.00065,Erika,0.0004498,Edward,0.000486
Eliseo,0.000524,Edgar,0.0003729,Miladys,0.0006,Elisa,0.000511,Humberto,0.00063,Carolina,0.000655,Oneyda,0.0005504,Judith,0.00065,Stephanie,0.00065,Vanessa,0.00045,Natividad,0.0004,Asunta,0.00077,Octavio,0.0004861,Yolima,0.000447,Amparo,0.00056,Inocencia,0.0008104,Dionicio,0.00065,Carmelo,0.000448,Nellys,0.000485
Mirna,0.000522,Christian,0.0003723,Maricel,0.0006,Mariana,0.000511,Norman,0.00062,Teodoro,0.000654,Abel,0.0005476,Pastora,0.00065,Simon,0.00065,Deisy,0.00045,Concepcion,0.0004,I,0.00077,Lucy,0.0004708,Nini,0.00044,Silvana,0.00056,Nelly,0.0008052,Adrian,0.00064,Atilio,0.0004466,Erick,0.000483
Mireya,0.000519,Valerie,0.0003715,Diana,0.00059,Benjamin,0.000507,Catalina,0.00062,Cristian,0.000643,Marcelino,0.0005467,Auxiliadora,0.00065,Reina,0.00065,Elva,0.00045,Eusebio,0.0004,Eulogio,0.00077,Amelia,0.0004627,Emma,0.000439,Magdalena,0.00056,Leonarda,0.0008045,Carolina,0.00064,Alfonso,0.0004448,Yoleida,0.000482
Aida,0.000515,Rose,0.0003709,Enma,0.00058,Candido,0.000507,Maikol,0.00062,Consuelo,0.00063,Erlinda,0.0005459,Migdalia,0.00065,Nestor,0.00065,Irene,0.00044,Ada,0.0004,Sabino,0.00077,Priscila,0.0004621,Catalina,0.000433,Sofia,0.00055,Rosalino,0.0008013,Eusebia,0.00064,Mariano,0.0004435,Edixon,0.000476
Filiberto,0.000514,Gretchen,0.0003704,Yoandris,0.00058,Paul,0.000507,Graciela,0.00061,Hilario,0.000626,Esperanza,0.0005456,Porfirio,0.00065,Olivia,0.00064,Gerson,0.00044,Herminia,0.00039,Felicia,0.00076,Abel,0.0004577,Victoria,0.000431,Eddy,0.00054,Faustino,0.0008006,Florencia,0.00063,Edith,0.0004333,Yenifer,0.000476
Amparo,0.000511,Viviana,0.0003704,Fermin,0.00058,Alex,0.000506,Asdrubal,0.00061,Florencio,0.00062,Ines,0.0005444,Guillermina,0.00064,Fidel,0.00064,Gregoria,0.00044,Elvio,0.00039,Erick,0.00076,Celia,0.00045,Vilma,0.00043,Emilio,0.00054,Leticia,0.0008006,Faustino,0.00063,Hernan,0.0004329,Elisa,0.000474
Cynthia,0.00051,Omayra,0.0003693,Roger,0.00057,Dionicio,0.000505,Mainor,0.00061,Orlando,0.00061,Edy,0.0005441,Griselda,0.00064,William,0.00064,Marcelino,0.00043,Ivan,0.00038,Nicolasa,0.00076,Noemi,0.0004492,Oliva,0.000429,Gladis,0.00053,Fidel,0.0007987,Iris,0.00063,Gilberto,0.0004297,Mery,0.000473
Rosalinda,0.000503,Myriam,0.000367,Adrian,0.00057,Eva,0.000504,Gonzalo,0.00061,Saul,0.000606,Alfonso,0.0005438,Jader,0.00064,Zoraida,0.00064,Adrian,0.00043,Sixto,0.00038,Fredy,0.00075,Matilde,0.0004488,Maricela,0.000424,Vicenta,0.00053,Ruth,0.000788,Feliciano,0.00063,Tania,0.0004263,Tania,0.000472
Yazmin,0.000502,Jesenia,0.0003617,Diosdado,0.00057,Rocio,0.000504,Ernesto,0.00061,Marcela,0.000601,Leonidas,0.0005414,Julian,0.00064,Feliciano,0.00064,Fermin,0.00043,Argentina,0.00038,Candelaria,0.00075,Estefania,0.000444,Mariana,0.000419,Maribel,0.00053,Rogelio,0.0007837,Lorenza,0.00062,Fiorella,0.0004257,Rosario,0.000472
Simon,0.0005,Nitza,0.0003608,Tomasa,0.00057,Veronica,0.000504,Ruben,0.00061,Glendy,0.000598,Israel,0.0005408,Lucrecia,0.00064,Euclides,0.00064,Heriberto,0.00043,Valentin,0.00038,Concepcion,0.00075,Haydee,0.0004431,Dolores,0.000416,Melida,0.00052,Nery,0.0007831,Gladis,0.00062,Silvina,0.0004193,Yoel,0.000471
Nestor,0.0005,Hommy,0.0003595,Deisy,0.00056,Gabriela,0.000502,Gerardina,0.00061,Celso,0.000596,Elizabeth,0.0005408,Lenin,0.00064,Eladio,0.00063,Reyes,0.00043,Benjamin,0.00038,Lino,0.00074,Amanda,0.0004425,Nilson,0.000412,Josefina,0.00051,Rufino,0.0007825,Filomena,0.00062,Fernanda,0.0004155,Desiree,0.000468
Lorenza,0.000498,Alfonso,0.0003549,Kenia,0.00056,Deyanira,0.0005,Santiago,0.0006,Maura,0.000591,Emilia,0.0005348,Adriana,0.00064,Luzmila,0.00063,Amanda,0.00043,Aurelia,0.00037,Lorenzo,0.00074,Salvador,0.0004411,Dilia,0.00041,Ignacio,0.0005,Candida,0.0007794,Marilu,0.00062,Gualberto,0.0004125,Nora,0.000466
Enriqueta,0.000494,Susana,0.0003524,Jaime,0.00056,George,0.000499,Joseph,0.0006,Cesar,0.00059,Adrian,0.0005342,Melania,0.00064,Martha,0.00063,Judith,0.00043,Alfonso,0.00037,Lizeth,0.00073,Nicol,0.0004401,Nelcy,0.00041,Roxana,0.00049,Joel,0.0007788,Luciano,0.00062,Jacinto,0.000411,Ada,0.000465
Fermin,0.00049,Yanira,0.0003517,Marilyn,0.00056,Valentin,0.000499,Federico,0.0006,Ignacio,0.00059,Bernardo,0.000533,Amparo,0.00063,Mauricio,0.00063,Nelly,0.00043,Dardo,0.00037,Dario,0.00073,Oriana,0.0004373,Natalia,0.000406,Domingo,0.00049,Idalina,0.0007651,Hilario,0.00061,Nair,0.0004019,Claudio,0.000465
